"","tourney_name","surface","player","seed","ace","df","svperc","firstwon","secondwon","tour","result"
"1184","New York","Hard","Veronika Kudermetova",NA,1,6,47.1698113207547,48,25,"WTA","loss"
"1185","Hiroshima","Hard","Veronika Kudermetova","2",9,3,52.7272727272727,79.3103448275862,34.6153846153846,"WTA","loss"
"1186","Hiroshima","Hard","Su Wei Hsieh","1",1,1,59.7014925373134,50,55.5555555555556,"WTA","loss"
"1187","Guangzhou","Hard","Elina Svitolina","1",2,7,40,67.8571428571429,47.6190476190476,"WTA","loss"
"1188","Guangzhou","Hard","Saisai Zheng","6",2,0,68.3760683760684,55,48.6486486486486,"WTA","loss"
"1189","Osaka","Hard","Elise Mertens","9",1,7,61.7021276595745,51.7241379310345,44.4444444444444,"WTA","loss"
"1190","Osaka","Hard","Yulia Putintseva",NA,0,5,62.1212121212121,56.0975609756098,24,"WTA","loss"
"1191","Osaka","Hard","Su Wei Hsieh",NA,1,2,61.5384615384615,54.1666666666667,36.6666666666667,"WTA","loss"
"1192","Osaka","Hard","Donna Vekic","7",5,4,37.1428571428571,69.2307692307692,45.4545454545455,"WTA","loss"
"1193","Osaka","Hard","Kiki Bertens","2",1,9,52.1739130434783,61.1111111111111,30.3030303030303,"WTA","loss"
"1194","Osaka","Hard","Caroline Garcia",NA,3,2,70.7317073170732,60.3448275862069,37.5,"WTA","loss"
"1195","Osaka","Hard","Kristina Mladenovic",NA,3,9,48.780487804878,65,28.5714285714286,"WTA","loss"
"1196","Osaka","Hard","Dayana Yastremska",NA,0,3,70.4545454545455,29.0322580645161,46.1538461538462,"WTA","loss"
"1197","Seoul","Hard","Ekaterina Alexandrova","2",11,8,60.377358490566,68.75,50,"WTA","loss"
"1198","Seoul","Hard","Ajla Tomljanovic","5",4,11,53.4090909090909,72.3404255319149,31.7073170731707,"WTA","loss"
"1199","Seoul","Hard","Jelena Ostapenko",NA,4,9,48.3870967741936,76.6666666666667,37.5,"WTA","loss"
"1200","Tashkent","Hard","Jelena Ostapenko","4",3,6,51.7857142857143,62.0689655172414,40.7407407407407,"WTA","loss"
"1201","Linz","Hard","Jelena Ostapenko",NA,3,4,56.5789473684211,60.4651162790698,42.4242424242424,"WTA","loss"
"1202","Linz","Hard","Ekaterina Alexandrova","8",3,3,49.1666666666667,69.4915254237288,40.9836065573771,"WTA","loss"
"1203","Linz","Hard","Kiki Bertens","1",7,4,68.5714285714286,70.8333333333333,50,"WTA","loss"
"1204","Linz","Hard","Kristina Mladenovic",NA,4,4,46.2962962962963,72,37.9310344827586,"WTA","loss"
"1205","Linz","Hard","Donna Vekic","4",2,5,50.7042253521127,58.3333333333333,34.2857142857143,"WTA","loss"
"1206","Linz","Hard","Belinda Bencic","2",4,6,65.625,55.5555555555556,48.4848484848485,"WTA","loss"
"1207","Tianjin","Hard","Veronika Kudermetova",NA,5,0,46.1538461538462,70.8333333333333,39.2857142857143,"WTA","loss"
"1208","Tianjin","Hard","Yulia Putintseva","6",1,2,79.0697674418605,47.0588235294118,50,"WTA","loss"
"1209","Tianjin","Hard","Dayana Yastremska","3",NA,NA,NA,NA,NA,"WTA","loss"
"1210","Tianjin","Hard","Caroline Garcia","4",2,0,71.6666666666667,55.8139534883721,41.1764705882353,"WTA","loss"
"1211","Tianjin","Hard","Saisai Zheng","7",0,3,55,45.4545454545455,22.2222222222222,"WTA","loss"
"1212","Tianjin","Hard","Ajla Tomljanovic",NA,3,4,62.2641509433962,63.6363636363636,30,"WTA","loss"
"1213","Luxembourg","Hard","Elise Mertens","1",3,5,64.3835616438356,55.3191489361702,50,"WTA","loss"
"1214","Moscow","Hard","Kristina Mladenovic",NA,6,6,58.5714285714286,68.2926829268293,27.5862068965517,"WTA","loss"
"1215","Moscow","Hard","Veronika Kudermetova",NA,2,2,44.5652173913044,56.0975609756098,49.0196078431373,"WTA","loss"
"1216","Moscow","Hard","Ekaterina Alexandrova","8",3,5,53.8461538461538,71.4285714285714,25,"WTA","loss"
"1217","Moscow","Hard","Kiki Bertens","2",3,1,50,61.5384615384615,48.7179487179487,"WTA","loss"
"1218","Moscow","Hard","Elina Svitolina","1",4,6,61.2244897959184,65,42.1052631578947,"WTA","loss"
"1219","Moscow","Hard","Donna Vekic","4",0,3,42,66.6666666666667,27.5862068965517,"WTA","loss"
"1220","Moscow","Hard","Dayana Yastremska","5",4,3,66.2921348314607,69.4915254237288,36.6666666666667,"WTA","loss"
"1221","Moscow","Hard","Anastasija Sevastova","6",1,1,68.0412371134021,62.1212121212121,45.1612903225806,"WTA","loss"
"1222","Moscow","Hard","Ajla Tomljanovic",NA,3,2,65.1162790697674,67.8571428571429,40,"WTA","loss"
"1223","Moscow","Hard","Maria Sakkari","7",3,7,58.4158415841584,57.6271186440678,40.4761904761905,"WTA","loss"
"1224","Moscow","Hard","Yulia Putintseva",NA,3,3,79.746835443038,66.6666666666667,43.75,"WTA","loss"
"1225","Limoges","Hard","Caroline Garcia","2",1,1,67.5324675324675,53.8461538461538,32,"WTA","loss"
"1226","Brisbane","Hard","Donna Vekic",NA,4,7,59.6774193548387,62.1621621621622,36,"WTA","loss"
"1227","Brisbane","Hard","Naomi Osaka","2",8,2,53.8461538461538,75,41.6666666666667,"WTA","loss"
"1228","Brisbane","Hard","Ajla Tomljanovic",NA,1,7,54.9295774647887,56.4102564102564,50,"WTA","loss"
"1229","Brisbane","Hard","Anastasija Sevastova","8",4,4,50.8196721311475,61.2903225806452,53.3333333333333,"WTA","loss"
"1230","Brisbane","Hard","Elina Svitolina","1",11,2,56.8181818181818,66,47.3684210526316,"WTA","loss"
"1231","Brisbane","Hard","Kiki Bertens","6",11,6,59.0476190476191,67.741935483871,48.8372093023256,"WTA","loss"
"1232","Brisbane","Hard","Johanna Konta",NA,5,3,73.1707317073171,51.6666666666667,36.3636363636364,"WTA","loss"
"1233","Brisbane","Hard","Petra Kvitova","4",5,7,58.8235294117647,75,39.2857142857143,"WTA","loss"
"1234","Brisbane","Hard","Elise Mertens",NA,3,2,61.6071428571429,53.6231884057971,53.4883720930233,"WTA","loss"
"1235","Brisbane","Hard","Yulia Putintseva",NA,4,2,73.2673267326733,55.4054054054054,55.5555555555556,"WTA","loss"
"1236","Brisbane","Hard","Kristina Mladenovic",NA,5,4,49.2753623188406,79.4117647058823,51.4285714285714,"WTA","loss"
"1237","Sydney","Hard","Ashleigh Barty",NA,7,3,58.5858585858586,60.3448275862069,58.5365853658537,"WTA","loss"
"1238","Sydney","Hard","Kiki Bertens","7",15,5,58.6538461538462,75.4098360655738,58.1395348837209,"WTA","loss"
"1239","Sydney","Hard","Elise Mertens","10",0,2,60.7142857142857,44.1176470588235,45.4545454545455,"WTA","loss"
"1240","Sydney","Hard","Yulia Putintseva",NA,0,1,76.0869565217391,48.5714285714286,54.5454545454545,"WTA","loss"
"1241","Sydney","Hard","Simona Halep","1",0,0,71.875,56.5217391304348,61.1111111111111,"WTA","loss"
"1242","Sydney","Hard","Su Wei Hsieh",NA,0,4,60.6741573033708,50,57.1428571428571,"WTA","loss"
"1243","Sydney","Hard","Jelena Ostapenko",NA,2,9,56.0606060606061,56.7567567567568,37.9310344827586,"WTA","loss"
"1244","Sydney","Hard","Ekaterina Alexandrova",NA,6,11,63.4615384615385,66.6666666666667,42.1052631578947,"WTA","loss"
"1245","Sydney","Hard","Anastasija Sevastova","9",3,3,56.6666666666667,51.4705882352941,46.1538461538462,"WTA","loss"
"1246","Sydney","Hard","Aryna Sabalenka",NA,2,5,52.9411764705882,51.8518518518519,41.6666666666667,"WTA","loss"
"1247","Sydney","Hard","Ajla Tomljanovic",NA,2,6,66.1971830985916,55.3191489361702,41.6666666666667,"WTA","loss"
"1248","St. Petersburg","Hard","Donna Vekic","8",2,8,50.7042253521127,50,48.5714285714286,"WTA","loss"
"1249","St. Petersburg","Hard","Aryna Sabalenka","4",2,4,69.8795180722892,56.8965517241379,48,"WTA","loss"
"1250","St. Petersburg","Hard","Petra Kvitova","1",3,6,48.4375,54.8387096774194,45.4545454545455,"WTA","loss"
"1251","St. Petersburg","Hard","Ekaterina Alexandrova",NA,3,11,57.9710144927536,65,37.9310344827586,"WTA","loss"
"1252","St. Petersburg","Hard","Veronika Kudermetova",NA,3,4,57.1428571428571,57.5,46.6666666666667,"WTA","loss"
"1253","St. Petersburg","Hard","Jelena Ostapenko","6",2,4,54.0983606557377,75.7575757575758,46.4285714285714,"WTA","loss"
"1254","St. Petersburg","Hard","Maria Sakkari",NA,3,2,61.7021276595745,65.5172413793103,50,"WTA","loss"
"1255","St. Petersburg","Hard","Yulia Putintseva",NA,3,2,60,62.962962962963,44.4444444444444,"WTA","loss"
"1256","St. Petersburg","Hard","Kristina Mladenovic",NA,0,9,51.5625,60.6060606060606,32.258064516129,"WTA","loss"
"1257","Doha","Hard","Simona Halep","1",4,4,73.75,64.406779661017,23.8095238095238,"WTA","loss"
"1258","Doha","Hard","Elina Svitolina","4",2,3,57.4468085106383,66.6666666666667,52.5,"WTA","loss"
"1259","Doha","Hard","Kiki Bertens","5",1,2,53.030303030303,71.4285714285714,32.258064516129,"WTA","loss"
"1260","Doha","Hard","Jelena Ostapenko",NA,2,5,59.375,68.4210526315789,26.9230769230769,"WTA","loss"
"1261","Doha","Hard","Su Wei Hsieh",NA,0,4,72.1311475409836,61.3636363636364,29.4117647058824,"WTA","loss"
"1262","Doha","Hard","Ajla Tomljanovic",NA,1,4,59.2592592592593,56.25,45.4545454545455,"WTA","loss"
"1263","Doha","Hard","Anastasija Sevastova","7",1,4,65.7534246575343,60.4166666666667,52,"WTA","loss"
"1264","Dubai","Hard","Petra Kvitova","2",3,7,55.5555555555556,62.5,43.75,"WTA","loss"
"1265","Dubai","Hard","Elina Svitolina","6",7,7,67.3684210526316,65.625,32.258064516129,"WTA","loss"
"1266","Dubai","Hard","Su Wei Hsieh",NA,1,3,61.0526315789474,56.8965517241379,56.7567567567568,"WTA","loss"
"1267","Dubai","Hard","Simona Halep","3",8,13,62.3655913978495,58.6206896551724,37.1428571428571,"WTA","loss"
"1268","Dubai","Hard","Karolina Pliskova","4",9,5,69.8924731182796,63.0769230769231,46.4285714285714,"WTA","loss"
"1269","Dubai","Hard","Kristina Mladenovic",NA,0,0,69.5121951219512,57.8947368421053,28,"WTA","loss"
"1270","Dubai","Hard","Aryna Sabalenka","8",8,8,61.5384615384615,68.75,45,"WTA","loss"
"1271","Dubai","Hard","Sofia Kenin",NA,1,6,65.4205607476636,50,51.3513513513514,"WTA","loss"
"1272","Dubai","Hard","Naomi Osaka","1",1,5,44.8979591836735,54.5454545454545,18.5185185185185,"WTA","loss"
"1273","Dubai","Hard","Saisai Zheng",NA,0,4,58.4615384615385,52.6315789473684,40.7407407407407,"WTA","loss"
"1274","Dubai","Hard","Kiki Bertens","7",8,9,59.6153846153846,74.1935483870968,35.7142857142857,"WTA","loss"
"1275","Dubai","Hard","Caroline Garcia","14",1,1,70.5128205128205,60,52.1739130434783,"WTA","loss"
"1276","Dubai","Hard","Dayana Yastremska",NA,4,11,52.2222222222222,63.8297872340426,27.906976744186,"WTA","loss"
"1277","Dubai","Hard","Ajla Tomljanovic",NA,1,4,58.7155963302752,62.5,33.3333333333333,"WTA","loss"
"1278","Dubai","Hard","Donna Vekic",NA,1,5,48.780487804878,62.5,50,"WTA","loss"
"1279","Dubai","Hard","Yulia Putintseva",NA,1,4,53.4883720930233,60.8695652173913,25,"WTA","loss"
"1280","Dubai","Hard","Elise Mertens","16",4,6,55.2845528455285,58.8235294117647,41.8181818181818,"WTA","loss"
"1281","Dubai","Hard","Anastasija Sevastova","10",0,1,58.8235294117647,60,47.6190476190476,"WTA","loss"
"1282","Dubai","Hard","Jelena Ostapenko",NA,4,11,53.125,47.0588235294118,30,"WTA","loss"
"1283","Dubai","Hard","Petra Martic",NA,2,5,58.0246913580247,53.1914893617021,47.0588235294118,"WTA","loss"
"1284","Charleston","Clay","Petra Martic","16",0,1,64.1509433962264,58.8235294117647,63.1578947368421,"WTA","loss"
"1285","Charleston","Clay","Belinda Bencic","9",1,1,54.9019607843137,71.4285714285714,65.2173913043478,"WTA","loss"
"1286","Charleston","Clay","Maria Sakkari","15",2,2,63.8888888888889,54.3478260869565,23.0769230769231,"WTA","loss"
"1287","Charleston","Clay","Ajla Tomljanovic","14",3,1,77.4193548387097,58.3333333333333,42.8571428571429,"WTA","loss"
"1288","Charleston","Clay","Jelena Ostapenko","10",1,2,63.0769230769231,53.6585365853659,45.8333333333333,"WTA","loss"
"1289","Charleston","Clay","Aryna Sabalenka","3",0,7,69.5652173913043,56.25,28.5714285714286,"WTA","loss"
"1290","Charleston","Clay","Kiki Bertens","2",3,1,69.8412698412698,52.2727272727273,31.5789473684211,"WTA","loss"
"1291","Charleston","Clay","Sofia Kenin","13",2,4,66.1016949152542,58.974358974359,35,"WTA","loss"
"1292","Charleston","Clay","Elise Mertens","6",3,5,61.4285714285714,58.1395348837209,48.1481481481481,"WTA","loss"
"1293","Charleston","Clay","Anastasija Sevastova","4",0,2,62.962962962963,44.1176470588235,50,"WTA","loss"
"1294","Charleston","Clay","Veronika Kudermetova",NA,2,2,54.5454545454545,58.3333333333333,43.3333333333333,"WTA","loss"
"1295","Stuttgart","Clay","Naomi Osaka","1",0,0,NA,NA,NA,"WTA","loss"
"1296","Stuttgart","Clay","Kiki Bertens","6",5,3,61.7977528089888,67.2727272727273,47.0588235294118,"WTA","loss"
"1297","Stuttgart","Clay","Donna Vekic",NA,4,3,70.5882352941177,65.2777777777778,50,"WTA","loss"
"1298","Stuttgart","Clay","Anastasija Sevastova","7",3,2,61.5384615384615,62.5,52,"WTA","loss"
"1299","Stuttgart","Clay","Su Wei Hsieh",NA,2,3,57.6271186440678,76.4705882352941,40,"WTA","loss"
"1300","Stuttgart","Clay","Karolina Pliskova","4",9,5,63.0952380952381,73.5849056603774,41.9354838709677,"WTA","loss"
"1301","Stuttgart","Clay","Belinda Bencic",NA,3,6,58.695652173913,68.5185185185185,50,"WTA","loss"
"1302","Stuttgart","Clay","Elise Mertens",NA,2,4,63.6363636363636,58.9285714285714,56.25,"WTA","loss"
"1303","Stuttgart","Clay","Caroline Garcia",NA,6,0,67.1875,65.1162790697674,57.1428571428571,"WTA","loss"
"1304","Stuttgart","Clay","Jelena Ostapenko",NA,0,6,62.7659574468085,47.4576271186441,51.4285714285714,"WTA","loss"
"1305","Rome","Clay","Johanna Konta",NA,0,3,70.3125,64.4444444444444,52.6315789473684,"WTA","loss"
"1306","Rome","Clay","Kiki Bertens","6",10,9,55.3571428571429,67.741935483871,36,"WTA","loss"
"1307","Rome","Clay","Maria Sakkari",NA,2,2,55.5555555555556,54.2857142857143,60.7142857142857,"WTA","loss"
"1308","Rome","Clay","Naomi Osaka","1",0,0,NA,NA,NA,"WTA","loss"
"1309","Rome","Clay","Kristina Mladenovic",NA,4,2,73.2558139534884,55.5555555555556,34.7826086956522,"WTA","loss"
"1310","Rome","Clay","Sofia Kenin",NA,1,2,63.6363636363636,58.9285714285714,46.875,"WTA","loss"
"1311","Rome","Clay","Ashleigh Barty","8",1,1,58.695652173913,59.2592592592593,63.1578947368421,"WTA","loss"
"1312","Rome","Clay","Petra Kvitova","2",2,1,67.6056338028169,62.5,47.8260869565217,"WTA","loss"
"1313","Rome","Clay","Simona Halep","3",3,1,72.9166666666667,68.5714285714286,38.4615384615385,"WTA","loss"
"1314","Rome","Clay","Elina Svitolina","5",0,8,63.1578947368421,60,11.4285714285714,"WTA","loss"
"1315","Rome","Clay","Ajla Tomljanovic",NA,4,4,59.7014925373134,70,25.9259259259259,"WTA","loss"
"1316","Rome","Clay","Belinda Bencic",NA,2,10,32.3943661971831,78.2608695652174,39.5833333333333,"WTA","loss"
"1317","Rome","Clay","Yulia Putintseva",NA,1,6,64.1025641025641,48,14.2857142857143,"WTA","loss"
"1318","Rome","Clay","Jelena Ostapenko",NA,0,5,55.5555555555556,60,30,"WTA","loss"
"1319","Rome","Clay","Su Wei Hsieh",NA,0,2,66.6666666666667,51.9230769230769,53.8461538461538,"WTA","loss"
"1320","Rome","Clay","Aryna Sabalenka","9",1,12,58.3333333333333,64.2857142857143,15,"WTA","loss"
"1321","Rome","Clay","Dayana Yastremska",NA,4,5,63.855421686747,62.2641509433962,46.6666666666667,"WTA","loss"
"1322","Rome","Clay","Elise Mertens",NA,4,6,67.7685950413223,59.7560975609756,43.5897435897436,"WTA","loss"
"1323","Rome","Clay","Saisai Zheng",NA,1,3,73.0769230769231,42.1052631578947,28.5714285714286,"WTA","loss"
"1324","Rome","Clay","Caroline Garcia",NA,1,2,62.2222222222222,46.4285714285714,29.4117647058824,"WTA","loss"
"1325","Rome","Clay","Anastasija Sevastova","12",2,1,61.2903225806452,50,58.3333333333333,"WTA","loss"
"1326","Birmingham","Grass","Petra Martic",NA,0,4,60.2941176470588,60.9756097560976,37.037037037037,"WTA","loss"
"1327","Birmingham","Grass","Yulia Putintseva",NA,1,4,63.7931034482759,51.3513513513514,57.1428571428571,"WTA","loss"
"1328","Birmingham","Grass","Jelena Ostapenko",NA,2,20,50.4504504504505,60.7142857142857,38.1818181818182,"WTA","loss"
"1329","Birmingham","Grass","Naomi Osaka","1",4,2,59.6774193548387,51.3513513513514,24,"WTA","loss"
"1330","Birmingham","Grass","Johanna Konta","7",4,1,68.9655172413793,67.5,33.3333333333333,"WTA","loss"
"1331","Birmingham","Grass","Su Wei Hsieh",NA,1,2,66.6666666666667,71.4285714285714,57.1428571428571,"WTA","loss"
"1332","Birmingham","Grass","Karolina Pliskova","3",9,3,71.2765957446808,77.6119402985075,33.3333333333333,"WTA","loss"
"1333","Birmingham","Grass","Maria Sakkari",NA,0,8,57.3170731707317,61.7021276595745,42.8571428571429,"WTA","loss"
"1334","Birmingham","Grass","Kristina Mladenovic",NA,5,7,53.2467532467532,70.7317073170732,38.8888888888889,"WTA","loss"
"1335","Birmingham","Grass","Dayana Yastremska",NA,5,9,63.75,66.6666666666667,34.4827586206897,"WTA","loss"
"1336","Birmingham","Grass","Elina Svitolina","4",2,5,61.9047619047619,63.4615384615385,40.625,"WTA","loss"
"1337","Birmingham","Grass","Ekaterina Alexandrova",NA,6,3,60.7142857142857,73.5294117647059,45.4545454545455,"WTA","loss"
"1338","Birmingham","Grass","Aryna Sabalenka","5",8,6,65.5913978494624,70.4918032786885,40.625,"WTA","loss"
"1339","Birmingham","Grass","Donna Vekic",NA,2,0,55.1020408163265,66.6666666666667,45.4545454545455,"WTA","loss"
"1340","Eastbourne","Grass","Kiki Bertens","3",5,2,47.5,68.4210526315789,28.5714285714286,"WTA","loss"
"1341","Eastbourne","Grass","Simona Halep","6",1,1,68.5185185185185,43.2432432432432,52.9411764705882,"WTA","loss"
"1342","Eastbourne","Grass","Aryna Sabalenka","8",3,7,58.2417582417582,60.377358490566,60.5263157894737,"WTA","loss"
"1343","Eastbourne","Grass","Ekaterina Alexandrova",NA,3,5,47.8260869565217,54.5454545454545,33.3333333333333,"WTA","loss"
"1344","Eastbourne","Grass","Johanna Konta","14",1,1,75.4385964912281,60.4651162790698,28.5714285714286,"WTA","loss"
"1345","Eastbourne","Grass","Jelena Ostapenko",NA,0,6,36.3636363636364,33.3333333333333,23.8095238095238,"WTA","loss"
"1346","Eastbourne","Grass","Elise Mertens",NA,2,5,55.5555555555556,65,18.75,"WTA","loss"
"1347","Eastbourne","Grass","Maria Sakkari",NA,6,3,55.3846153846154,69.4444444444444,58.6206896551724,"WTA","loss"
"1348","Eastbourne","Grass","Elina Svitolina","5",1,2,71.1864406779661,61.9047619047619,35.2941176470588,"WTA","loss"
"1349","Eastbourne","Grass","Su Wei Hsieh",NA,0,2,51.2820512820513,40,36.8421052631579,"WTA","loss"
"1350","Eastbourne","Grass","Yulia Putintseva",NA,1,8,58.4615384615385,55.2631578947368,37.037037037037,"WTA","loss"
"1351","Eastbourne","Grass","Belinda Bencic","10",2,7,59,71.1864406779661,24.390243902439,"WTA","loss"
"1352","Eastbourne","Grass","Dayana Yastremska",NA,3,2,61.3333333333333,63.0434782608696,37.9310344827586,"WTA","loss"
"1353","Eastbourne","Grass","Sofia Kenin",NA,0,2,75,57.5757575757576,54.5454545454545,"WTA","loss"
"1354","Eastbourne","Grass","Ajla Tomljanovic",NA,2,2,66.1538461538462,62.7906976744186,45.4545454545455,"WTA","loss"
"1355","Eastbourne","Grass","Veronika Kudermetova",NA,8,2,60,72.7272727272727,40.9090909090909,"WTA","loss"
"1356","Eastbourne","Grass","Saisai Zheng",NA,0,1,63.8888888888889,52.1739130434783,30.7692307692308,"WTA","loss"
"1357","San Jose","Hard","Aryna Sabalenka","2",1,8,51.3888888888889,62.1621621621622,40,"WTA","loss"
"1358","San Jose","Hard","Maria Sakkari","7",0,8,49.2063492063492,51.6129032258064,46.875,"WTA","loss"
"1359","San Jose","Hard","Donna Vekic","5",0,6,59.6774193548387,59.4594594594595,20,"WTA","loss"
"1360","San Jose","Hard","Elina Svitolina","1",1,6,57.2727272727273,58.7301587301587,40.4255319148936,"WTA","loss"
"1361","San Jose","Hard","Elise Mertens","3",3,10,47.6190476190476,60,24.2424242424242,"WTA","loss"
"1362","San Jose","Hard","Ekaterina Alexandrova",NA,1,7,58.4905660377358,64.5161290322581,22.7272727272727,"WTA","loss"
"1363","San Jose","Hard","Ajla Tomljanovic",NA,6,9,47.1910112359551,57.1428571428571,38.2978723404255,"WTA","loss"
"1364","Toronto","Hard","Sofia Kenin",NA,0,5,73.1182795698925,58.8235294117647,52,"WTA","loss"
"1365","Toronto","Hard","Elina Svitolina","6",6,4,64.2857142857143,64.4444444444444,40,"WTA","loss"
"1366","Toronto","Hard","Karolina Pliskova","3",4,7,67.1232876712329,69.3877551020408,33.3333333333333,"WTA","loss"
"1367","Toronto","Hard","Simona Halep","4",0,1,62.962962962963,41.1764705882353,60,"WTA","loss"
"1368","Toronto","Hard","Naomi Osaka","2",0,1,61.5384615384615,75,40,"WTA","loss"
"1369","Toronto","Hard","Dayana Yastremska",NA,3,7,58.974358974359,60.8695652173913,25,"WTA","loss"
"1370","Toronto","Hard","Belinda Bencic","11",1,7,66.1764705882353,51.1111111111111,39.1304347826087,"WTA","loss"
"1371","Toronto","Hard","Kiki Bertens","5",7,10,53.0434782608696,70.4918032786885,42.5925925925926,"WTA","loss"
"1372","Toronto","Hard","Jelena Ostapenko",NA,0,10,48,58.3333333333333,42.3076923076923,"WTA","loss"
"1373","Toronto","Hard","Ekaterina Alexandrova",NA,4,11,52.6881720430108,65.3061224489796,36.3636363636364,"WTA","loss"
"1374","Toronto","Hard","Ashleigh Barty","1",8,5,60,68.6274509803922,41.1764705882353,"WTA","loss"
"1375","Toronto","Hard","Donna Vekic",NA,1,9,53.8461538461538,61.9047619047619,41.6666666666667,"WTA","loss"
"1376","Toronto","Hard","Elise Mertens",NA,0,8,66.6666666666667,68.1818181818182,13.6363636363636,"WTA","loss"
"1377","Toronto","Hard","Su Wei Hsieh",NA,0,8,62.5,60,20.8333333333333,"WTA","loss"
"1378","Toronto","Hard","Johanna Konta","13",3,3,57.4074074074074,54.8387096774194,39.1304347826087,"WTA","loss"
"1379","Toronto","Hard","Maria Sakkari",NA,9,8,59.4059405940594,70,43.9024390243902,"WTA","loss"
"1380","Toronto","Hard","Petra Martic",NA,1,4,57.3529411764706,64.1025641025641,51.7241379310345,"WTA","loss"
"1381","Toronto","Hard","Caroline Garcia",NA,3,3,60.3448275862069,60,34.7826086956522,"WTA","loss"
"1382","Toronto","Hard","Aryna Sabalenka","9",4,8,65.979381443299,62.5,48.4848484848485,"WTA","loss"
"1383","Toronto","Hard","Kristina Mladenovic",NA,2,8,55.3191489361702,61.5384615384615,19.047619047619,"WTA","loss"
"1384","Toronto","Hard","Anastasija Sevastova","10",3,4,56.6265060240964,57.4468085106383,52.7777777777778,"WTA","loss"
"1385","Toronto","Hard","Yulia Putintseva",NA,0,6,57.1428571428571,62.5,41.6666666666667,"WTA","loss"
"1386","Toronto","Hard","Ajla Tomljanovic",NA,0,0,70,57.1428571428571,33.3333333333333,"WTA","loss"
"1387","Toronto","Hard","Saisai Zheng",NA,1,2,74.6268656716418,56,41.1764705882353,"WTA","loss"
"1388","Cincinnati","Hard","Ashleigh Barty","1",3,3,50.9803921568627,57.6923076923077,52,"WTA","loss"
"1389","Cincinnati","Hard","Sofia Kenin",NA,1,2,64.6153846153846,54.7619047619048,47.8260869565217,"WTA","loss"
"1390","Cincinnati","Hard","Maria Sakkari",NA,5,3,53.4883720930233,56.5217391304348,50,"WTA","loss"
"1391","Cincinnati","Hard","Karolina Pliskova","3",9,4,67.6190476190476,66.1971830985916,47.0588235294118,"WTA","loss"
"1392","Cincinnati","Hard","Naomi Osaka","2",10,1,58.9285714285714,84.8484848484848,47.8260869565217,"WTA","loss"
"1393","Cincinnati","Hard","Aryna Sabalenka","9",5,17,57.1428571428571,76.3157894736842,35.0877192982456,"WTA","loss"
"1394","Cincinnati","Hard","Donna Vekic",NA,6,3,62.1621621621622,69.5652173913043,32.1428571428571,"WTA","loss"
"1395","Cincinnati","Hard","Simona Halep","4",3,5,66.3366336633663,58.2089552238806,41.1764705882353,"WTA","loss"
"1396","Cincinnati","Hard","Elina Svitolina","7",9,2,50.8196721311475,74.1935483870968,40,"WTA","loss"
"1397","Cincinnati","Hard","Su Wei Hsieh",NA,1,4,63.0434782608696,62.0689655172414,58.8235294117647,"WTA","loss"
"1398","Cincinnati","Hard","Saisai Zheng",NA,1,2,63.6363636363636,60,50,"WTA","loss"
"1399","Cincinnati","Hard","Petra Kvitova","6",3,9,56.8421052631579,68.5185185185185,36.5853658536585,"WTA","loss"
"1400","Cincinnati","Hard","Veronika Kudermetova",NA,10,6,57,77.1929824561404,41.8604651162791,"WTA","loss"
"1401","Cincinnati","Hard","Dayana Yastremska",NA,2,8,55,54.5454545454545,51.8518518518519,"WTA","loss"
"1402","Cincinnati","Hard","Yulia Putintseva",NA,0,2,61.6438356164384,62.2222222222222,35.7142857142857,"WTA","loss"
"1403","Cincinnati","Hard","Kiki Bertens","5",11,6,53.2608695652174,71.4285714285714,41.8604651162791,"WTA","loss"
"1404","Cincinnati","Hard","Ekaterina Alexandrova",NA,12,8,55.0561797752809,75.5102040816327,45,"WTA","loss"
"1405","Cincinnati","Hard","Elise Mertens",NA,2,8,56.140350877193,68.75,36,"WTA","loss"
"1406","Cincinnati","Hard","Caroline Garcia",NA,2,5,68.8524590163934,59.5238095238095,21.0526315789474,"WTA","loss"
"1407","Cincinnati","Hard","Petra Martic",NA,4,4,53.5714285714286,70,38.4615384615385,"WTA","loss"
"1408","Cincinnati","Hard","Johanna Konta","14",9,3,64.7619047619048,64.7058823529412,37.8378378378378,"WTA","loss"
"1409","Cincinnati","Hard","Anastasija Sevastova","11",1,5,66.9421487603306,50.6172839506173,40,"WTA","loss"
"1410","Cincinnati","Hard","Jelena Ostapenko",NA,2,15,54.2553191489362,66.6666666666667,27.906976744186,"WTA","loss"
"1411","Cincinnati","Hard","Belinda Bencic","12",2,3,64.8648648648649,58.3333333333333,30.7692307692308,"WTA","loss"
"1412","Zhengzhou","Hard","Petra Martic","7",2,4,61.1111111111111,48.4848484848485,52.3809523809524,"WTA","loss"
"1413","Zhengzhou","Hard","Ajla Tomljanovic",NA,3,1,69.6969696969697,65.2173913043478,30,"WTA","loss"
"1414","Zhengzhou","Hard","Kristina Mladenovic",NA,1,6,55.8139534883721,62.5,31.5789473684211,"WTA","loss"
"1415","Zhengzhou","Hard","Sofia Kenin","6",2,6,62.3529411764706,64.1509433962264,46.875,"WTA","loss"
"1416","Zhengzhou","Hard","Saisai Zheng",NA,1,3,64.367816091954,50,38.7096774193548,"WTA","loss"
